,code,name1,name2,type,name3
12843,015974,GYHJYNCYHHC,工银恒嘉一年持有混合C,混合型-偏股,GONGYINHENGJIAYINIANCHIYOUHUNHEC
12844,015975,GYJJYLMBWNCYHHFQFOF,工银积极养老目标五年持有混合发起(FOF),FOF-进取型,GONGYINJIJIYANGLAOMUBIAOWUNIANCHIYOUHUNHEFAQIFOF
12845,015976,GDBDXSZJJZTHHA,光大保德信数字经济主题混合A,混合型-偏股,GUANGDABAODEXINSHUZIJINGJIZHUTIHUNHEA
12846,015977,GDBDXSZJJZTHHC,光大保德信数字经济主题混合C,混合型-偏股,GUANGDABAODEXINSHUZIJINGJIZHUTIHUNHEC
12847,015978,AXHXZQZQA,安信恒鑫增强债券A,债券型-混合二级,ANXINHENGXINZENGQIANGZHAIQUANA
12848,015979,AXHXZQZQC,安信恒鑫增强债券C,债券型-混合二级,ANXINHENGXINZENGQIANGZHAIQUANC
12849,015980,GDGDZBHHA,光大高端装备混合A,混合型-偏股,GUANGDAGAODUANZHUANGBEIHUNHEA
12850,015981,GDGDZBHHC,光大高端装备混合C,混合型-偏股,GUANGDAGAODUANZHUANGBEIHUNHEC
12851,015982,GTJAWZSL6GYCYZQFQA,国泰君安稳债双利6个月持有债券发起A,债券型-混合二级,GUOTAIJUNANWENZHAISHUANGLI6GEYUECHIYOUZHAIQUANFAQIA
12852,015983,GTJAWZSL6GYCYZQFQC,国泰君安稳债双利6个月持有债券发起C,债券型-混合二级,GUOTAIJUNANWENZHAISHUANGLI6GEYUECHIYOUZHAIQUANFAQIC
12853,015984,JYTZHHHFQSA,金鹰碳中和混合发起式A,混合型-偏股,JINYINGTANZHONGHEHUNHEFAQISHIA
12854,015985,JYTZHHHFQSC,金鹰碳中和混合发起式C,混合型-偏股,JINYINGTANZHONGHEHUNHEFAQISHIC
12855,015986,ZHXXCZLGYCYQHH,中海新兴成长六个月持有期混合,混合型-偏股,ZHONGHAIXINXINGCHENGZHANGLIUGEYUECHIYOUQIHUNHE
12856,015987,WJYJXFYNCYQHHA,万家远见先锋一年持有期混合A,混合型-偏股,WANJIAYUANJIANXIANFENGYINIANCHIYOUQIHUNHEA
12857,015988,WJYJXFYNCYQHHC,万家远见先锋一年持有期混合C,混合型-偏股,WANJIAYUANJIANXIANFENGYINIANCHIYOUQIHUNHEC
12858,015989,HATZHHHA,华安碳中和混合A,混合型-偏股,HUAANTANZHONGHEHUNHEA
12859,015990,HATZHHHC,华安碳中和混合C,混合型-偏股,HUAANTANZHONGHEHUNHEC
12860,015991,CCXL30TGDCYZDZA,长城鑫利30天滚动持有中短债A,债券型-中短债,CHANGCHENGXINLI30TIANGUNDONGCHIYOUZHONGDUANZHAIA
12861,015992,CCXL30TGDCYZDZC,长城鑫利30天滚动持有中短债C,债券型-中短债,CHANGCHENGXINLI30TIANGUNDONGCHIYOUZHONGDUANZHAIC
12862,015993,BSZZGFCYZSA,博时中证光伏产业指数A,指数型-股票,BOSHIZHONGZHENGGUANGFUCHANYEZHISHUA
12863,015994,BSZZGFCYZSC,博时中证光伏产业指数C,指数型-股票,BOSHIZHONGZHENGGUANGFUCHANYEZHISHUC
12864,015995,HAYYCZZQA,汇安裕盈纯债债券A,债券型-长债,HUIANYUYINGCHUNZHAIZHAIQUANA
12865,015996,HAYYCZZQC,汇安裕盈纯债债券C,债券型-长债,HUIANYUYINGCHUNZHAIZHAIQUANC
12866,015997,DCZZDCZTZSFQA,大成中证电池主题指数发起A,指数型-股票,DACHENGZHONGZHENGDIANCHIZHUTIZHISHUFAQIA
12867,015998,DCZZDCZTZSFQC,大成中证电池主题指数发起C,指数型-股票,DACHENGZHONGZHENGDIANCHIZHUTIZHISHUFAQIC
12868,015999,ZOYJWJYLMBYNCYHHFOFA,中欧预见稳健养老目标一年持有混合(FOF)A,FOF-稳健型,ZHONGOUYUJIANWENJIANYANGLAOMUBIAOYINIANCHIYOUHUNHEFOFA
12869,016002,BSBZJHBETFC,博时保证金货币ETFC,货币型-普通货币,BOSHIBAOZHENGJINHUOBIETFC
12870,016003,GFJYZQA,广发集远债券A,债券型-混合二级,GUANGFAJIYUANZHAIQUANA
12871,016004,GFJYZQC,广发集远债券C,债券型-混合二级,GUANGFAJIYUANZHAIQUANC
12872,016005,HTCXTLZQA,红土创新添利债券A,债券型-混合二级,HONGTUCHUANGXINTIANLIZHAIQUANA
12873,016006,HTCXTLZQC,红土创新添利债券C,债券型-混合二级,HONGTUCHUANGXINTIANLIZHAIQUANC
12874,016007,ZSZZXFDZZTETFLJA,招商中证消费电子主题ETF联接A,指数型-股票,ZHAOSHANGZHONGZHENGXIAOFEIDIANZIZHUTIETFLIANJIEA
12875,016008,ZSZZXFDZZTETFLJC,招商中证消费电子主题ETF联接C,指数型-股票,ZHAOSHANGZHONGZHENGXIAOFEIDIANZIZHUTIETFLIANJIEC
12876,016009,ZJBYYNDKZFQ,中加博盈一年定开债发起,债券型-长债,ZHONGJIABOYINGYINIANDINGKAIZHAIFAQI
12877,016010,XYZZKCCY50ZSE,兴银中证科创创业50指数E,指数型-股票,XINGYINZHONGZHENGKECHUANGCHUANGYE50ZHISHUE
12878,016011,XBLDFXZQA,西部利得沣享债券A,债券型-长债,XIBULIDEFENGXIANGZHAIQUANA
12879,016012,XBLDFXZQC,西部利得沣享债券C,债券型-长债,XIBULIDEFENGXIANGZHAIQUANC
12880,016013,NFTZHGPFQA,南方碳中和股票发起A,股票型,NANFANGTANZHONGHEGUPIAOFAQIA
12881,016014,NFTZHGPFQC,南方碳中和股票发起C,股票型,NANFANGTANZHONGHEGUPIAOFAQIC
12882,016015,BYLXCZYNDKZFQ,博远利兴纯债一年定开债发起,债券型-长债,BOYUANLIXINGCHUNZHAIYINIANDINGKAIZHAIFAQI
12883,016016,CSHSLLZA,长盛恒盛利率债A,债券型-长债,CHANGSHENGHENGSHENGLILVZHAIA
12884,016017,CSHSLLZC,长盛恒盛利率债C,债券型-长债,CHANGSHENGHENGSHENGLILVZHAIC
12885,016018,YHKLGPC,银河康乐股票C,股票型,YINHEKANGLEGUPIAOC
12886,016019,ZSZZDCZTETFLJA,招商中证电池主题ETF联接A,指数型-股票,ZHAOSHANGZHONGZHENGDIANCHIZHUTIETFLIANJIEA
12887,016020,ZSZZDCZTETFLJC,招商中证电池主题ETF联接C,指数型-股票,ZHAOSHANGZHONGZHENGDIANCHIZHUTIETFLIANJIEC
12888,016021,HAYJJXHHA,华安优嘉精选混合A,混合型-偏股,HUAANYOUJIAJINGXUANHUNHEA
12889,016022,HAYJJXHHC,华安优嘉精选混合C,混合型-偏股,HUAANYOUJIAJINGXUANHUNHEC
12890,016023,XYTY6GYDKZQ,兴业添益6个月定开债券,债券型-长债,XINGYETIANYI6GEYUEDINGKAIZHAIQUAN
12891,016024,GYWJFR90TCYDZA,工银稳健丰瑞90天持有短债A,债券型-中短债,GONGYINWENJIANFENGRUI90TIANCHIYOUDUANZHAIA
12892,016025,GYWJFR90TCYDZC,工银稳健丰瑞90天持有短债C,债券型-中短债,GONGYINWENJIANFENGRUI90TIANCHIYOUDUANZHAIC
12893,016026,BHHJHXY3GYDKZFQ,渤海汇金汇鑫益3个月定开债发起,债券型-长债,BOHAIHUIJINHUIXINYI3GEYUEDINGKAIZHAIFAQI
12894,016027,XHAYCZA,兴华安悦纯债A,债券型-长债,XINGHUAANYUECHUNZHAIA
12895,016028,XHAYCZC,兴华安悦纯债C,债券型-长债,XINGHUAANYUECHUNZHAIC
12896,016029,XCCZYXYNCYHHA,湘财成长优选一年持有混合A,混合型-偏股,XIANGCAICHENGZHANGYOUXUANYINIANCHIYOUHUNHEA
12897,016030,XCCZYXYNCYHHC,湘财成长优选一年持有混合C,混合型-偏股,XIANGCAICHENGZHANGYOUXUANYINIANCHIYOUHUNHEC
12898,016031,MSJYRHLZYNDKFQ,民生加银瑞华绿债一年定开发起,债券型-长债,MINSHENGJIAYINRUIHUALVZHAIYINIANDINGKAIFAQI
12899,016032,GDZYCZYNZQFQ,光大尊颐纯债一年债券发起,债券型-长债,GUANGDAZUNYICHUNZHAIYINIANZHAIQUANFAQI
